lemma,freq,freq_class,rank,prop,cum_sum_prop
sistnevnt,7,7,94,3.3045366567530565e-4,0.7760468300051928
smertefull,7,7,94,3.3045366567530565e-4,0.7763772836708681
spansk,7,7,94,3.3045366567530565e-4,0.7767077373365434
sur,7,7,94,3.3045366567530565e-4,0.7770381910022187
teknisk,7,7,94,3.3045366567530565e-4,0.777368644667894
teknologisk,7,7,94,3.3045366567530565e-4,0.7776990983335693
totalitær,7,7,94,3.3045366567530565e-4,0.7780295519992446
uakseptabel,7,7,94,3.3045366567530565e-4,0.7783600056649199
umiddelbar,7,7,94,3.3045366567530565e-4,0.7786904593305953
unødvendig,7,7,94,3.3045366567530565e-4,0.7790209129962706
variere,7,7,94,3.3045366567530565e-4,0.7793513666619459
velkommen,7,7,94,3.3045366567530565e-4,0.7796818203276212
16.,6,7,95,2.83245999150262e-4,0.7799650663267714
17.,6,7,95,2.83245999150262e-4,0.7802483123259217
20.,6,7,95,2.83245999150262e-4,0.7805315583250719
administrativ,6,7,95,2.83245999150262e-4,0.7808148043242222
administrere,6,7,95,2.83245999150262e-4,0.7810980503233725
afghansk,6,7,95,2.83245999150262e-4,0.7813812963225227
antagelig,6,7,95,2.83245999150262e-4,0.781664542321673
attraktiv,6,7,95,2.83245999150262e-4,0.7819477883208232
avtale,6,7,95,2.83245999150262e-4,0.7822310343199735
bærekraftig,6,7,95,2.83245999150262e-4,0.7825142803191238
basere,6,7,95,2.83245999150262e-4,0.782797526318274
beklagelig,6,7,95,2.83245999150262e-4,0.7830807723174243
blank,6,7,95,2.83245999150262e-4,0.7833640183165747
blodig,6,7,95,2.83245999150262e-4,0.7836472643157248
CO2-fri,6,7,95,2.83245999150262e-4,0.7839305103148752
desperat,6,7,95,2.83245999150262e-4,0.7842137563140253
engasjere,6,7,95,2.83245999150262e-4,0.7844970023131757
entydig,6,7,95,2.83245999150262e-4,0.784780248312326
etablert,6,7,95,2.83245999150262e-4,0.7850634943114762
evangelisk-luthersk,6,7,95,2.83245999150262e-4,0.7853467403106265
falsk,6,7,95,2.83245999150262e-4,0.7856299863097767
fascinere,6,7,95,2.83245999150262e-4,0.785913232308927
folkevalgt,6,7,95,2.83245999150262e-4,0.7861964783080773
forurensningsfri,6,7,95,2.83245999150262e-4,0.7864797243072275
fredelig,6,7,95,2.83245999150262e-4,0.7867629703063778
gjenta,6,7,95,2.83245999150262e-4,0.787046216305528
glitrende,6,7,95,2.83245999150262e-4,0.7873294623046783
hemmelig,6,7,95,2.83245999150262e-4,0.7876127083038286
herlig,6,7,95,2.83245999150262e-4,0.7878959543029788
høyre,6,7,95,2.83245999150262e-4,0.7881792003021291
humanistisk,6,7,95,2.83245999150262e-4,0.7884624463012793
innflytelsesrik,6,7,95,2.83245999150262e-4,0.7887456923004296
irritere,6,7,95,2.83245999150262e-4,0.7890289382995799
islamistisk,6,7,95,2.83245999150262e-4,0.7893121842987301
kenyansk,6,7,95,2.83245999150262e-4,0.7895954302978804
konkurransedyktig,6,7,95,2.83245999150262e-4,0.7898786762970307
konservativ,6,7,95,2.83245999150262e-4,0.7901619222961809
kunstnerisk,6,7,95,2.83245999150262e-4,0.7904451682953312
langsom,6,7,95,2.83245999150262e-4,0.7907284142944814
langvarig,6,7,95,2.83245999150262e-4,0.7910116602936317
legendarisk,6,7,95,2.83245999150262e-4,0.791294906292782
ligge,6,7,95,2.83245999150262e-4,0.7915781522919322
liknende,6,7,95,2.83245999150262e-4,0.7918613982910825
merke,6,7,95,2.83245999150262e-4,0.7921446442902327
nødt,6,7,95,2.83245999150262e-4,0.792427890289383
nyansere,6,7,95,2.83245999150262e-4,0.7927111362885333
ødelegge,6,7,95,2.83245999150262e-4,0.7929943822876835
offensiv,6,7,95,2.83245999150262e-4,0.7932776282868338
offshore,6,7,95,2.83245999150262e-4,0.793560874285984
økologisk,6,7,95,2.83245999150262e-4,0.7938441202851343
ønske,6,7,95,2.83245999150262e-4,0.7941273662842846
oppsiktsvekkende,6,7,95,2.83245999150262e-4,0.7944106122834348
ordinær,6,7,95,2.83245999150262e-4,0.7946938582825851
pinlig,6,7,95,2.83245999150262e-4,0.7949771042817353
pompøs,6,7,95,2.83245999150262e-4,0.7952603502808856
rå,6,7,95,2.83245999150262e-4,0.7955435962800359
rase,6,7,95,2.83245999150262e-4,0.7958268422791861
realistisk,6,7,95,2.83245999150262e-4,0.7961100882783364
sjarmere,6,7,95,2.83245999150262e-4,0.7963933342774866
smart,6,7,95,2.83245999150262e-4,0.7966765802766369
somalisk,6,7,95,2.83245999150262e-4,0.7969598262757872
stråle,6,7,95,2.83245999150262e-4,0.7972430722749374
stresse,6,7,95,2.83245999150262e-4,0.7975263182740877
taus,6,7,95,2.83245999150262e-4,0.797809564273238
tørr,6,7,95,2.83245999150262e-4,0.7980928102723882
uhyre,6,7,95,2.83245999150262e-4,0.7983760562715385
underlig,6,7,95,2.83245999150262e-4,0.7986593022706887
upopulær,6,7,95,2.83245999150262e-4,0.798942548269839
utfordrende,6,7,95,2.83245999150262e-4,0.7992257942689893
uttale,6,7,95,2.83245999150262e-4,0.7995090402681395
utvikle,6,7,95,2.83245999150262e-4,0.7997922862672898
velkjent,6,7,95,2.83245999150262e-4,0.80007553226644
vente,6,7,95,2.83245999150262e-4,0.8003587782655903
vill,6,7,95,2.83245999150262e-4,0.8006420242647406
3.,5,7,96,2.3603833262521832e-4,0.8008780625973658
6.,5,7,96,2.3603833262521832e-4,0.801114100929991
akseptabel,5,7,96,2.3603833262521832e-4,0.8013501392626162
ambisiøs,5,7,96,2.3603833262521832e-4,0.8015861775952414
begeistre,5,7,96,2.3603833262521832e-4,0.8018222159278666
besøke,5,7,96,2.3603833262521832e-4,0.8020582542604919
børsnotere,5,7,96,2.3603833262521832e-4,0.8022942925931171
deltidsansatt,5,7,96,2.3603833262521832e-4,0.8025303309257423
dø,5,7,96,2.3603833262521832e-4,0.8027663692583675
edel,5,7,96,2.3603833262521832e-4,0.8030024075909927
ekstern,5,7,96,2.3603833262521832e-4,0.8032384459236179
elektrisk,5,7,96,2.3603833262521832e-4,0.8034744842562432
elektronisk,5,7,96,2.3603833262521832e-4,0.8037105225888684
endre,5,7,96,2.3603833262521832e-4,0.8039465609214936
enestående,5,7,96,2.3603833262521832e-4,0.8041825992541188
ensidig,5,7,96,2.3603833262521832e-4,0.804418637586744
enslig,5,7,96,2.3603833262521832e-4,0.8046546759193693
estetisk,5,7,96,2.3603833262521832e-4,0.8048907142519945
etnisk,5,7,96,2.3603833262521832e-4,0.8051267525846197
evig,5,7,96,2.3603833262521832e-4,0.8053627909172449
fortløpende,5,7,96,2.3603833262521832e-4,0.8055988292498701
fortrolig,5,7,96,2.3603833262521832e-4,0.8058348675824953
fortsette,5,7,96,2.3603833262521832e-4,0.8060709059151207
fortvilet,5,7,96,2.3603833262521832e-4,0.8063069442477458
forutsigbar,5,7,96,2.3603833262521832e-4,0.806542982580371
forvente,5,7,96,2.3603833262521832e-4,0.8067790209129962
fristende,5,7,96,2.3603833262521832e-4,0.8070150592456214
fungere,5,7,96,2.3603833262521832e-4,0.8072510975782466
genial,5,7,96,2.3603833262521832e-4,0.807487135910872
geografisk,5,7,96,2.3603833262521832e-4,0.8077231742434972
gi,5,7,96,2.3603833262521832e-4,0.8079592125761224
gjennomtenke,5,7,96,2.3603833262521832e-4,0.8081952509087476
gravid,5,7,96,2.3603833262521832e-4,0.8084312892413728
gry,5,7,96,2.3603833262521832e-4,0.808667327573998
harmløs,5,7,96,2.3603833262521832e-4,0.8089033659066233
homoseksuell,5,7,96,2.3603833262521832e-4,0.8091394042392485
ideell,5,7,96,2.3603833262521832e-4,0.8093754425718737
illegal,5,7,96,2.3603833262521832e-4,0.8096114809044989
individuell,5,7,96,2.3603833262521832e-4,0.8098475192371241
islamsk,5,7,96,2.3603833262521832e-4,0.8100835575697493
ivrig,5,7,96,2.3603833262521832e-4,0.8103195959023746
jævlig,5,7,96,2.3603833262521832e-4,0.8105556342349998
katastrofal,5,7,96,2.3603833262521832e-4,0.810791672567625
kjapp,5,7,96,2.3603833262521832e-4,0.8110277109002502
kjip,5,7,96,2.3603833262521832e-4,0.8112637492328754
konvensjonell,5,7,96,2.3603833262521832e-4,0.8114997875655007
kostbar,5,7,96,2.3603833262521832e-4,0.8117358258981259
kraftfull,5,7,96,2.3603833262521832e-4,0.8119718642307511
likeverdig,5,7,96,2.3603833262521832e-4,0.8122079025633763
livredd,5,7,96,2.3603833262521832e-4,0.8124439408960015
livssynsmessig,5,7,96,2.3603833262521832e-4,0.8126799792286267
lovlig,5,7,96,2.3603833262521832e-4,0.812916017561252
midlertidig,5,7,96,2.3603833262521832e-4,0.8131520558938772
mystisk,5,7,96,2.3603833262521832e-4,0.8133880942265024
nærliggende,5,7,96,2.3603833262521832e-4,0.8136241325591276
nervøs,5,7,96,2.3603833262521832e-4,0.8138601708917528
nevneverdig,5,7,96,2.3603833262521832e-4,0.814096209224378
nybakt,5,7,96,2.3603833262521832e-4,0.8143322475570033
ok,5,7,96,2.3603833262521832e-4,0.8145682858896285
oppdatere,5,7,96,2.3603833262521832e-4,0.8148043242222537
organisere,5,7,96,2.3603833262521832e-4,0.8150403625548789
pågående,5,7,96,2.3603833262521832e-4,0.8152764008875041
pliktoppfyllende,5,7,96,2.3603833262521832e-4,0.8155124392201293
potensiell,5,7,96,2.3603833262521832e-4,0.8157484775527546
profilere,5,7,96,2.3603833262521832e-4,0.8159845158853798
restriktiv,5,7,96,2.3603833262521832e-4,0.816220554218005
rørende,5,7,96,2.3603833262521832e-4,0.8164565925506302
sakte,5,7,96,2.3603833262521832e-4,0.8166926308832554
skattefri,5,7,96,2.3603833262521832e-4,0.8169286692158807
skrive,5,7,96,2.3603833262521832e-4,0.8171647075485059
skyldig,5,7,96,2.3603833262521832e-4,0.8174007458811311
slitsom,5,7,96,2.3603833262521832e-4,0.8176367842137563
slutt,5,7,96,2.3603833262521832e-4,0.8178728225463815
sort,5,7,96,2.3603833262521832e-4,0.8181088608790067
språklig,5,7,96,2.3603833262521832e-4,0.818344899211632
stabil,5,7,96,2.3603833262521832e-4,0.8185809375442572
storslått,5,7,96,2.3603833262521832e-4,0.8188169758768824
strak,5,7,96,2.3603833262521832e-4,0.8190530142095076
systematisk,5,7,96,2.3603833262521832e-4,0.8192890525421328
tilhøre,5,7,96,2.3603833262521832e-4,0.819525090874758
tjene,5,7,96,2.3603833262521832e-4,0.8197611292073833
trofast,5,7,96,2.3603833262521832e-4,0.8199971675400085
truende,5,7,96,2.3603833262521832e-4,0.8202332058726337
tvilsom,5,7,96,2.3603833262521832e-4,0.8204692442052589
tynn,5,7,96,2.3603833262521832e-4,0.8207052825378841
ubevisst,5,7,96,2.3603833262521832e-4,0.8209413208705093
uendelig,5,7,96,2.3603833262521832e-4,0.8211773592031346
ufør,5,7,96,2.3603833262521832e-4,0.8214133975357598
uklar,5,7,96,2.3603833262521832e-4,0.821649435868385
urolig,5,7,96,2.3603833262521832e-4,0.8218854742010102
usynlig,5,7,96,2.3603833262521832e-4,0.8221215125336354
utsolgt,5,7,96,2.3603833262521832e-4,0.8223575508662606
vag,5,7,96,2.3603833262521832e-4,0.8225935891988859
varig,5,7,96,2.3603833262521832e-4,0.8228296275315111
våt,5,7,96,2.3603833262521832e-4,0.8230656658641363
verdensberømt,5,7,96,2.3603833262521832e-4,0.8233017041967615
verdig,5,7,96,2.3603833262521832e-4,0.8235377425293867
visuell,5,7,96,2.3603833262521832e-4,0.823773780862012
ypperlig,5,7,96,2.3603833262521832e-4,0.8240098191946372
13.,4,8,97,1.8883066610017466e-4,0.8241986498607373
21.,4,8,97,1.8883066610017466e-4,0.8243874805268375
29.,4,8,97,1.8883066610017466e-4,0.8245763111929377
5.,4,8,97,1.8883066610017466e-4,0.8247651418590379
akutt,4,8,97,1.8883066610017466e-4,0.824953972525138
åndelig,4,8,97,1.8883066610017466e-4,0.8251428031912382
antisemittisk,4,8,97,1.8883066610017466e-4,0.8253316338573384
balansere,4,8,97,1.8883066610017466e-4,0.8255204645234386
begrave,4,8,97,1.8883066610017466e-4,0.8257092951895387
behagelig,4,8,97,1.8883066610017466e-4,0.8258981258556389
bekjent,4,8,97,1.8883066610017466e-4,0.8260869565217391
bestå,4,8,97,1.8883066610017466e-4,0.8262757871878393
bevæpne,4,8,97,1.8883066610017466e-4,0.8264646178539394
bevart,4,8,97,1.8883066610017466e-4,0.8266534485200396
bitter,4,8,97,1.8883066610017466e-4,0.8268422791861398
bosatt,4,8,97,1.8883066610017466e-4,0.82703110985224
brenne,4,8,97,1.8883066610017466e-4,0.8272199405183401
brun,4,8,97,1.8883066610017466e-4,0.8274087711844403
dekke,4,8,97,1.8883066610017466e-4,0.8275976018505405
detaljert,4,8,97,1.8883066610017466e-4,0.8277864325166406
diverse,4,8,97,1.8883066610017466e-4,0.8279752631827408
dobbel,4,8,97,1.8883066610017466e-4,0.828164093848841
eksakt,4,8,97,1.8883066610017466e-4,0.8283529245149412
eksentrisk,4,8,97,1.8883066610017466e-4,0.8285417551810413
elegant,4,8,97,1.8883066610017466e-4,0.8287305858471415
elske,4,8,97,1.8883066610017466e-4,0.8289194165132417
engstelig,4,8,97,1.8883066610017466e-4,0.829108247179342
ensom,4,8,97,1.8883066610017466e-4,0.829297077845442
enstemmig,4,8,97,1.8883066610017466e-4,0.8294859085115422
færøysk,4,8,97,1.8883066610017466e-4,0.8296747391776425
feilaktig,4,8,97,1.8883066610017466e-4,0.8298635698437427
femte,4,8,97,1.8883066610017466e-4,0.8300524005098427
fet,4,8,97,1.8883066610017466e-4,0.830241231175943
føde,4,8,97,1.8883066610017466e-4,0.8304300618420432
forene,4,8,97,1.8883066610017466e-4,0.8306188925081434
forgangen,4,8,97,1.8883066610017466e-4,0.8308077231742435
forgjeves,4,8,97,1.8883066610017466e-4,0.8309965538403437
fortjent,4,8,97,1.8883066610017466e-4,0.8311853845064439
framtidig,4,8,97,1.8883066610017466e-4,0.831374215172544
fremtidsrettet,4,8,97,1.8883066610017466e-4,0.8315630458386442
funksjonshemmet,4,8,97,1.8883066610017466e-4,0.8317518765047444
gammeldags,4,8,97,1.8883066610017466e-4,0.8319407071708446
garantere,4,8,97,1.8883066610017466e-4,0.8321295378369447
geologisk,4,8,97,1.8883066610017466e-4,0.8323183685030449
gjennomgående,4,8,97,1.8883066610017466e-4,0.8325071991691451
håpløs,4,8,97,1.8883066610017466e-4,0.8326960298352453
heleie,4,8,97,1.8883066610017466e-4,0.8328848605013454
hensiktsmessig,4,8,97,1.8883066610017466e-4,0.8330736911674456
heterofil,4,8,97,1.8883066610017466e-4,0.8332625218335458
hovedsakelig,4,8,97,1.8883066610017466e-4,0.833451352499646
hurtig,4,8,97,1.8883066610017466e-4,0.8336401831657461
hyppig,4,8,97,1.8883066610017466e-4,0.8338290138318463
industriell,4,8,97,1.8883066610017466e-4,0.8340178444979465
innstille,4,8,97,1.8883066610017466e-4,0.8342066751640467
intakt,4,8,97,1.8883066610017466e-4,0.8343955058301468
islamfiendtlig,4,8,97,1.8883066610017466e-4,0.834584336496247
islandsk,4,8,97,1.8883066610017466e-4,0.8347731671623472
isolere,4,8,97,1.8883066610017466e-4,0.8349619978284474
journalistisk,4,8,97,1.8883066610017466e-4,0.8351508284945475
komfortabel,4,8,97,1.8883066610017466e-4,0.8353396591606477
kompetent,4,8,97,1.8883066610017466e-4,0.8355284898267479
komplisere,4,8,97,1.8883066610017466e-4,0.835717320492848
kritikkverdig,4,8,97,1.8883066610017466e-4,0.8359061511589482
kvinnelig,4,8,97,1.8883066610017466e-4,0.8360949818250484
lage,4,8,97,1.8883066610017466e-4,0.8362838124911486
latterlig,4,8,97,1.8883066610017466e-4,0.8364726431572487
liberal,4,8,97,1.8883066610017466e-4,0.8366614738233489
luthersk,4,8,97,1.8883066610017466e-4,0.8368503044894491
lystig,4,8,97,1.8883066610017466e-4,0.8370391351555493
maritim,4,8,97,1.8883066610017466e-4,0.8372279658216494
markant,4,8,97,1.8883066610017466e-4,0.8374167964877496
materiell,4,8,97,1.8883066610017466e-4,0.8376056271538498
medfødt,4,8,97,1.8883066610017466e-4,0.83779445781995
mental,4,8,97,1.8883066610017466e-4,0.8379832884860501
mislykket,4,8,97,1.8883066610017466e-4,0.8381721191521503
mobil,4,8,97,1.8883066610017466e-4,0.8383609498182505
modig,4,8,97,1.8883066610017466e-4,0.8385497804843507
moro,4,8,97,1.8883066610017466e-4,0.8387386111504508
multilateral,4,8,97,1.8883066610017466e-4,0.838927441816551
musikalsk,4,8,97,1.8883066610017466e-4,0.8391162724826512
opplagt,4,8,97,1.8883066610017466e-4,0.8393051031487513
original,4,8,97,1.8883066610017466e-4,0.8394939338148515
østlig,4,8,97,1.8883066610017466e-4,0.8396827644809517
overlevende,4,8,97,1.8883066610017466e-4,0.8398715951470519
overstadig,4,8,97,1.8883066610017466e-4,0.840060425813152
påfallende,4,8,97,1.8883066610017466e-4,0.8402492564792522
pågripe,4,8,97,1.8883066610017466e-4,0.8404380871453524
pakistansk,4,8,97,1.8883066610017466e-4,0.8406269178114526
palestinsk,4,8,97,1.8883066610017466e-4,0.8408157484775527
påvirke,4,8,97,1.8883066610017466e-4,0.8410045791436529
plassere,4,8,97,1.8883066610017466e-4,0.8411934098097531
rådende,4,8,97,1.8883066610017466e-4,0.8413822404758533
raus,4,8,97,1.8883066610017466e-4,0.8415710711419534
regulær,4,8,97,1.8883066610017466e-4,0.8417599018080536
ressurskrevende,4,8,97,1.8883066610017466e-4,0.8419487324741538
robust,4,8,97,1.8883066610017466e-4,0.842137563140254
romersk,4,8,97,1.8883066610017466e-4,0.8423263938063541
røre,4,8,97,1.8883066610017466e-4,0.8425152244724543
rosa,4,8,97,1.8883066610017466e-4,0.8427040551385545
sammensatt,4,8,97,1.8883066610017466e-4,0.8428928858046547
såre,4,8,97,1.8883066610017466e-4,0.8430817164707548
selvhøytidelig,4,8,97,1.8883066610017466e-4,0.843270547136855
skifte,4,8,97,1.8883066610017466e-4,0.8434593778029552
skinne,4,8,97,1.8883066610017466e-4,0.8436482084690553
skjule,4,8,97,1.8883066610017466e-4,0.8438370391351555
skummel,4,8,97,1.8883066610017466e-4,0.8440258698012557
smal,4,8,97,1.8883066610017466e-4,0.8442147004673559
smile,4,8,97,1.8883066610017466e-4,0.844403531133456
søt,4,8,97,1.8883066610017466e-4,0.8445923617995562
spesifikk,4,8,97,1.8883066610017466e-4,0.8447811924656564
spiselig,4,8,97,1.8883066610017466e-4,0.8449700231317566
sprø,4,8,97,1.8883066610017466e-4,0.8451588537978567
subjektiv,4,8,97,1.8883066610017466e-4,0.8453476844639569
suicidal,4,8,97,1.8883066610017466e-4,0.8455365151300571
sulten,4,8,97,1.8883066610017466e-4,0.8457253457961573
sunn,4,8,97,1.8883066610017466e-4,0.8459141764622574
suveren,4,8,97,1.8883066610017466e-4,0.8461030071283576
svi,4,8,97,1.8883066610017466e-4,0.8462918377944578
symbolsk,4,8,97,1.8883066610017466e-4,0.846480668460558
taktisk,4,8,97,1.8883066610017466e-4,0.8466694991266581
tankevekkende,4,8,97,1.8883066610017466e-4,0.8468583297927583
tilfreds,4,8,97,1.8883066610017466e-4,0.8470471604588585
trafikkere,4,8,97,1.8883066610017466e-4,0.8472359911249587
trendy,4,8,97,1.8883066610017466e-4,0.8474248217910588
troverdig,4,8,97,1.8883066610017466e-4,0.847613652457159
true,4,8,97,1.8883066610017466e-4,0.8478024831232592
uhyggelig,4,8,97,1.8883066610017466e-4,0.8479913137893593
ukentlig,4,8,97,1.8883066610017466e-4,0.8481801444554595
ulike,4,8,97,1.8883066610017466e-4,0.8483689751215597
ultimat,4,8,97,1.8883066610017466e-4,0.8485578057876599
umerket,4,8,97,1.8883066610017466e-4,0.84874663645376
urørlig,4,8,97,1.8883066610017466e-4,0.8489354671198602
usammenhengende,4,8,97,1.8883066610017466e-4,0.8491242977859604
utslagsgivende,4,8,97,1.8883066610017466e-4,0.8493131284520606
utstrakt,4,8,97,1.8883066610017466e-4,0.8495019591181607
utvalgt,4,8,97,1.8883066610017466e-4,0.8496907897842609
uvanlig,4,8,97,1.8883066610017466e-4,0.8498796204503611
våken,4,8,97,1.8883066610017466e-4,0.8500684511164613
velge,4,8,97,1.8883066610017466e-4,0.8502572817825614
vennlig,4,8,97,1.8883066610017466e-4,0.8504461124486616
venstre,4,8,97,1.8883066610017466e-4,0.8506349431147618
verdenskjent,4,8,97,1.8883066610017466e-4,0.850823773780862
verdensomspennende,4,8,97,1.8883066610017466e-4,0.8510126044469621
vitenskapelig,4,8,97,1.8883066610017466e-4,0.8512014351130623
10.,3,8,98,1.41622999575131e-4,0.8513430581126374
11.,3,8,98,1.41622999575131e-4,0.8514846811122126
24.,3,8,98,1.41622999575131e-4,0.8516263041117877
27.,3,8,98,1.41622999575131e-4,0.8517679271113628
31.,3,8,98,1.41622999575131e-4,0.851909550110938
7.,3,8,98,1.41622999575131e-4,0.8520511731105131
akademisk,3,8,98,1.41622999575131e-4,0.8521927961100882
alliert,3,8,98,1.41622999575131e-4,0.8523344191096633
allmenn,3,8,98,1.41622999575131e-4,0.8524760421092386
allmennpreventiv,3,8,98,1.41622999575131e-4,0.8526176651088136
åpenhjertig,3,8,98,1.41622999575131e-4,0.8527592881083887
avgrense,3,8,98,1.41622999575131e-4,0.852900911107964
bakre,3,8,98,1.41622999575131e-4,0.853042534107539
barnslig,3,8,98,1.41622999575131e-4,0.8531841571071141
begavet,3,8,98,1.41622999575131e-4,0.8533257801066894
beinhard,3,8,98,1.41622999575131e-4,0.8534674031062645
bekjenne,3,8,98,1.41622999575131e-4,0.8536090261058396
bekymringsfull,3,8,98,1.41622999575131e-4,0.8537506491054146
beredt,3,8,98,1.41622999575131e-4,0.8538922721049899
beskytte,3,8,98,1.41622999575131e-4,0.854033895104565
betimelig,3,8,98,1.41622999575131e-4,0.85417551810414
binde,3,8,98,1.41622999575131e-4,0.8543171411037153
bittelitt,3,8,98,1.41622999575131e-4,0.8544587641032904
blid,3,8,98,1.41622999575131e-4,0.8546003871028655
bo,3,8,98,1.41622999575131e-4,0.8547420101024407
brå,3,8,98,1.41622999575131e-4,0.8548836331020158
brisen,3,8,98,1.41622999575131e-4,0.8550252561015909
dagligdags,3,8,98,1.41622999575131e-4,0.8551668791011661
daværende,3,8,98,1.41622999575131e-4,0.8553085021007412
deprimert,3,8,98,1.41622999575131e-4,0.8554501251003163
differensiere,3,8,98,1.41622999575131e-4,0.8555917480998914
diger,3,8,98,1.41622999575131e-4,0.8557333710994666
dødelig,3,8,98,1.41622999575131e-4,0.8558749940990417
dominerende,3,8,98,1.41622999575131e-4,0.8560166170986168
drepe,3,8,98,1.41622999575131e-4,0.856158240098192
drivende,3,8,98,1.41622999575131e-4,0.8562998630977671
eksistere,3,8,98,1.41622999575131e-4,0.8564414860973422
eksotisk,3,8,98,1.41622999575131e-4,0.8565831090969174
endeløs,3,8,98,1.41622999575131e-4,0.8567247320964925
ensbetydende,3,8,98,1.41622999575131e-4,0.8568663550960676
feilslått,3,8,98,1.41622999575131e-4,0.8570079780956427
firkantet,3,8,98,1.41622999575131e-4,0.8571496010952179
fjerde,3,8,98,1.41622999575131e-4,0.857291224094793
fjern,3,8,98,1.41622999575131e-4,0.8574328470943681
flerkulturell,3,8,98,1.41622999575131e-4,0.8575744700939433
flittig,3,8,98,1.41622999575131e-4,0.8577160930935184
folkelig,3,8,98,1.41622999575131e-4,0.8578577160930935
følsom,3,8,98,1.41622999575131e-4,0.8579993390926687
forbanna,3,8,98,1.41622999575131e-4,0.8581409620922438
forberedt,3,8,98,1.41622999575131e-4,0.8582825850918189
forbudt,3,8,98,1.41622999575131e-4,0.858424208091394
foreldreløs,3,8,98,1.41622999575131e-4,0.8585658310909692
foreslå,3,8,98,1.41622999575131e-4,0.8587074540905443
forfriske,3,8,98,1.41622999575131e-4,0.8588490770901194
formidabel,3,8,98,1.41622999575131e-4,0.8589907000896946
fornye,3,8,98,1.41622999575131e-4,0.8591323230892697
forrykende,3,8,98,1.41622999575131e-4,0.8592739460888448
førstefødt,3,8,98,1.41622999575131e-4,0.85941556908842
førstegangsregistrert,3,8,98,1.41622999575131e-4,0.8595571920879951
forsvarlig,3,8,98,1.41622999575131e-4,0.8596988150875702
fortapt,3,8,98,1.41622999575131e-4,0.8598404380871454
forunderlig,3,8,98,1.41622999575131e-4,0.8599820610867205
forvirre,3,8,98,1.41622999575131e-4,0.8601236840862956
fremragende,3,8,98,1.41622999575131e-4,0.8602653070858707
fremtredende,3,8,98,1.41622999575131e-4,0.8604069300854459
gå,3,8,98,1.41622999575131e-4,0.860548553085021
generalisere,3,8,98,1.41622999575131e-4,0.8606901760845961
gjensidig,3,8,98,1.41622999575131e-4,0.8608317990841713
gledelig,3,8,98,1.41622999575131e-4,0.8609734220837464
glemme,3,8,98,1.41622999575131e-4,0.8611150450833215
godkjent,3,8,98,1.41622999575131e-4,0.8612566680828967
grunnlovsforankre,3,8,98,1.41622999575131e-4,0.8613982910824718
grusom,3,8,98,1.41622999575131e-4,0.8615399140820469
heftig,3,8,98,1.41622999575131e-4,0.861681537081622
helhetlig,3,8,98,1.41622999575131e-4,0.8618231600811972
hipp,3,8,98,1.41622999575131e-4,0.8619647830807723
høyreorientert,3,8,98,1.41622999575131e-4,0.8621064060803474
idyllisk,3,8,98,1.41622999575131e-4,0.8622480290799226
ikke-muslimsk,3,8,98,1.41622999575131e-4,0.8623896520794977
ikonisk,3,8,98,1.41622999575131e-4,0.8625312750790728
imøtekomme,3,8,98,1.41622999575131e-4,0.862672898078648
intelligent,3,8,98,1.41622999575131e-4,0.8628145210782231
intrikat,3,8,98,1.41622999575131e-4,0.8629561440777982
isfri,3,8,98,1.41622999575131e-4,0.8630977670773734
jævla,3,8,98,1.41622999575131e-4,0.8632393900769485
kanadisk,3,8,98,1.41622999575131e-4,0.8633810130765236
kjærlig,3,8,98,1.41622999575131e-4,0.8635226360760987
kjempestor,3,8,98,1.41622999575131e-4,0.8636642590756739
knallhard,3,8,98,1.41622999575131e-4,0.863805882075249
knuse,3,8,98,1.41622999575131e-4,0.8639475050748241
kolossal,3,8,98,1.41622999575131e-4,0.8640891280743993
komplett,3,8,98,1.41622999575131e-4,0.8642307510739744
konfesjonell,3,8,98,1.41622999575131e-4,0.8643723740735495
konsekvent,3,8,98,1.41622999575131e-4,0.8645139970731247
konsentrere,3,8,98,1.41622999575131e-4,0.8646556200726998
krenke,3,8,98,1.41622999575131e-4,0.8647972430722749
krigsherjet,3,8,98,1.41622999575131e-4,0.86493886607185
kritikerrose,3,8,98,1.41622999575131e-4,0.8650804890714252
kronisk,3,8,98,1.41622999575131e-4,0.8652221120710003
kulturpolitisk,3,8,98,1.41622999575131e-4,0.8653637350705754
lavmælt,3,8,98,1.41622999575131e-4,0.8655053580701506
legitim,3,8,98,1.41622999575131e-4,0.8656469810697257
likegyldig,3,8,98,1.41622999575131e-4,0.8657886040693008
livløs,3,8,98,1.41622999575131e-4,0.865930227068876
livsfarlig,3,8,98,1.41622999575131e-4,0.8660718500684511
livsglad,3,8,98,1.41622999575131e-4,0.8662134730680262
lojal,3,8,98,1.41622999575131e-4,0.8663550960676014
løpende,3,8,98,1.41622999575131e-4,0.8664967190671765
lovpålagt,3,8,98,1.41622999575131e-4,0.8666383420667516
lydig,3,8,98,1.41622999575131e-4,0.8667799650663267
lys,3,8,98,1.41622999575131e-4,0.8669215880659019
magisk,3,8,98,1.41622999575131e-4,0.867063211065477
maksimal,3,8,98,1.41622999575131e-4,0.8672048340650521
mangelfull,3,8,98,1.41622999575131e-4,0.8673464570646273
mannlig,3,8,98,1.41622999575131e-4,0.8674880800642024
misjonere,3,8,98,1.41622999575131e-4,0.8676297030637775
